"동별(1)",동별(2),동별(3),2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),동별(3),계 (명),계 (명),계 (명),한국인 (명),한국인 (명),한국인 (명),등록외국인 (명),등록외국인 (명),등록외국인 (명)
"동별(1)",동별(2),동별(3),소계,남자,여자,소계,남자,여자,소계,남자,여자
"합계",금천구,가산동,26569,14396,12173,24211,13043,11168,2358,1353,1005
"합계",금천구,독산1동,47573,24313,23260,45881,23430,22451,1692,883,809
"합계",금천구,독산2동,19562,9885,9677,18223,9200,9023,1339,685,654
"합계",금천구,독산3동,27239,13801,13438,24034,12025,12009,3205,1776,1429
"합계",금천구,독산4동,16432,8274,8158,14885,7489,7396,1547,785,762
"합계",금천구,시흥1동,34054,17006,17048,32460,16192,16268,1594,814,780
"합계",금천구,시흥2동,20832,9967,10865,20717,9916,10801,115,51,64
"합계",금천구,시흥3동,10701,5297,5404,10545,5225,5320,156,72,84
"합계",금천구,시흥4동,20614,10198,10416,19977,9885,10092,637,313,324
"합계",금천구,시흥5동,19242,9638,9604,18709,9381,9328,533,257,276
"합계",영등포구,소계,398085,196264,201821,375675,184660,191015,22410,11604,10806
"합계",영등포구,여의동,32923,15459,17464,32555,15278,17277,368,181,187
"합계",영등포구,당산1동,20740,10080,10660,20373,9930,10443,367,150,217
"합계",영등포구,당산2동,37102,17300,19802,36716,17132,19584,386,168,218
"합계",영등포구,양평1동,18704,9051,9653,18394,8929,9465,310,122,188
"합계",영등포구,양평2동,22583,10990,11593,22379,10909,11470,204,81,123
"합계",영등포구,신길1동,20483,10385,10098,19152,9703,9449,1331,682,649
"합계",영등포구,신길3동,17281,8573,8708,16351,8073,8278,930,500,430
"합계",영등포구,신길4동,13016,6478,6538,12304,6099,6205,712,379,333
"합계",영등포구,신길5동,11212,5476,5736,10230,4970,5260,982,506,476
"합계",영등포구,신길6동,19593,9601,9992,18874,9239,9635,719,362,357
"합계",영등포구,신길7동,19899,9898,10001,19718,9809,9909,181,89,92
"합계",영등포구,대림1동,16506,8330,8176,14158,7043,7115,2348,1287,1061
"합계",영등포구,대림2동,17523,8946,8577,11855,5832,6023,5668,3114,2554
"합계",영등포구,대림3동,25205,12623,12582,21878,10905,10973,3327,1718,1609
"합계",영등포구,영등포본동,22714,11647,11067,21008,10768,10240,1706,879,827
"합계",영등포구,영등포동,30461,15665,14796,29728,15334,14394,733,331,402
"합계",영등포구,도림동,19600,9869,9731,17671,8918,8753,1929,951,978
"합계",영등포구,문래동,32540,15893,16647,32331,15789,16542,209,104,105
"합계",동작구,소계,390432,188080,202352,380596,184030,196566,9836,4050,5786
"합계",동작구,노량진1동,32114,16163,15951,31670,15982,15688,444,181,263
"합계",동작구,노량진2동,11234,5806,5428,10520,5448,5072,714,358,356
"합계",동작구,상도1동,46166,22174,23992,44206,21464,22742,1960,710,1250
"합계",동작구,상도2동,27982,13339,14643,27695,13236,14459,287,103,184
"합계",동작구,상도3동,24456,11621,12835,24094,11461,12633,362,160,202
"합계",동작구,상도4동,28564,13835,14729,28227,13719,14508,337,116,221
"합계",동작구,사당1동,23009,11020,11989,22561,10829,11732,448,191,257
"합계",동작구,사당2동,28786,13773,15013,28440,13626,14814,346,147,199
"합계",동작구,사당3동,24189,11710,12479,24001,11623,12378,188,87,101
"합계",동작구,사당4동,14185,6784,7401,14016,6703,7313,169,81,88
"합계",동작구,사당5동,14434,6915,7519,14334,6869,7465,100,46,54
"합계",동작구,대방동,37056,17509,19547,36733,17352,19381,323,157,166
"합계",동작구,신대방1동,25118,12096,13022,23364,11199,12165,1754,897,857
"합계",동작구,신대방2동,22445,10732,11713,22218,10639,11579,227,93,134
"합계",동작구,흑석동,30694,14603,16091,28517,13880,14637,2177,723,1454
"합계",관악구,소계,501226,250687,250539,486752,244748,242004,14474,5939,8535
"합계",관악구,남현동,18163,8767,9396,17962,8688,9274,201,79,122
"합계",관악구,보라매동,24660,12093,12567,24221,11894,12327,439,199,240
"합계",관악구,청림동,15005,7239,7766,14901,7201,7700,104,38,66
"합계",관악구,행운동,29636,14246,15390,29132,14084,15048,504,162,342
"합계",관악구,낙성대동,17928,8954,8974,17334,8712,8622,594,242,352
"합계",관악구,중앙동,15685,7523,8162,15317,7389,7928,368,134,234
"합계",관악구,인헌동,26119,12636,13483,25725,12484,13241,394,152,242
"합계",관악구,서원동,23511,12233,11278,22786,11934,10852,725,299,426
"합계",관악구,신원동,18620,9343,9277,17847,9038,8809,773,305,468
"합계",관악구,서림동,24361,13348,11013,23436,13020,10416,925,328,597
"합계",관악구,신사동,24719,12348,12371,22646,11357,11289,2073,991,1082
"합계",관악구,신림동,23877,12501,11376,23081,12208,10873,796,293,503
"합계",관악구,난향동,15050,7374,7676,14926,7308,7618,124,66,58
"합계",관악구,조원동,20490,10237,10253,19141,9581,9560,1349,656,693
"합계",관악구,대학동,26301,15429,10872,24015,14597,9418,2286,832,1454
"합계",관악구,은천동,33156,16155,17001,32710,15983,16727,446,172,274
"합계",관악구,성현동,28830,13882,14948,28640,13804,14836,190,78,112
"합계",관악구,청룡동,37132,17773,19359,36075,17368,18707,1057,405,652
