,행정구,사업장명,업태구분명,지번주소,도로명주소,X,Y
2333,송파구,홍콩,룸살롱,서울특별시 송파구 가락동 79-4 지하1층 101호,"서울특별시 송파구 송파대로28길 20 (가락동, 지하1층 101호)",210562.9008,443555.8647
2334,송파구,플러스,룸살롱,서울특별시 송파구 방이동 24-0 지상2층,"서울특별시 송파구 올림픽로30길 6-5 (방이동,지상2층)",209443.5013,445885.9386
2335,송파구,아름들,단란주점,서울특별시 송파구 가락동 49-4번지 ,서울특별시 송파구 송이로 97 (가락동),210658.122686943,443943.189299145
2336,송파구,스케일 뮤직타운,관광호텔나이트(디스코),서울특별시 송파구 잠실동 182-0 지하1층,"서울특별시 송파구 올림픽로12길 4-15 (잠실동,지하1층)",207203.8787,445431.9206
2337,송파구,하니,룸살롱,서울특별시 송파구 가락동 79-4 세화빌딩,"서울특별시 송파구 송파대로28길 20, 세화빌딩 2층 201B호 (가락동)",210562.9008,443555.8647
2338,송파구,동경노래,룸살롱,서울특별시 송파구 가락동 99-1 지상1층 104호 - 108호,"서울특별시 송파구 송파대로28길 12 (가락동, 지상1층 104호-108호)",210491.6889,443508.2212
2339,송파구,오아시스,룸살롱,서울특별시 송파구 방이동 39-12번지 지하1층 ,"서울특별시 송파구 오금로11길 29-14, 지하1층 (방이동)",209689.0457,445965.4751
2340,송파구,일기장,룸살롱,서울특별시 송파구 방이동 38-13번지 (지상2층) ,"서울특별시 송파구 오금로11길 27 (방이동,(지상2층))",209668.7384,445897.9132
2341,송파구,앵커2,단란주점,서울특별시 송파구 가락동 75-14번지 지하1층 ,"서울특별시 송파구 양재대로62길 39, 지하1층 (가락동)",210570.76,443823.005
2342,송파구,섹시,기타,"서울특별시 송파구 가락동 79-4번지 세화빌딩 지하1층 111호,112호,113호 ","서울특별시 송파구 송파대로28길 20, 지하1층 111,112,113호 (가락동, 세화빌딩)",210562.9008,443555.8647
2343,송파구,새천년,카바레,서울특별시 송파구 가락동 99-1 ,"서울특별시 송파구 송파대로28길 12, 지하1층 10호,11일부호 (가락동)",210491.6889,443508.2212
2344,송파구,셔츠룸,룸살롱,서울특별시 송파구 방이동 36-3 지하1층,"서울특별시 송파구 올림픽로32길 9, 지하1층 (방이동)",209581.5394,445894.9099
2345,송파구,캐슬,단란주점,서울특별시 송파구 가락동 98-7번지 지하1층 ,"서울특별시 송파구 송파대로28길 13, 지하1층 (가락동)",210491.321883503,443569.763243482
2346,송파구,몽키뮤직타운,기타,서울특별시 송파구 잠실동 181-2 지하1층,"서울특별시 송파구 올림픽로 98, 지하1층 (잠실동)",207135.25,445476.02
2347,송파구,미스 트롯,단란주점,서울특별시 송파구 석촌동 22-3번지 지하1층 ,"서울특별시 송파구 백제고분로33길 30, 지하1층 (석촌동)",208675.499407557,444795.122243824
2348,송파구,붐라이브,단란주점,서울특별시 송파구 가락동 17-4 ,서울특별시 송파구 오금로36길 29 (가락동),210910.472131671,444329.541255029
2349,송파구,타임,단란주점,서울특별시 송파구 방이동 106-19 ,서울특별시 송파구 올림픽로32길 57 (방이동),209881.327847441,445574.271079147
2350,송파구,블루,단란주점,서울특별시 송파구 방이동 68-8번지 ,서울특별시 송파구 오금로15길 9 (방이동),209593.645402975,445614.615764217
2351,송파구,코코(CoCo),단란주점,서울특별시 송파구 석촌동 175-0번지 지하1층 ,"서울특별시 송파구 백제고분로39길 10, 지하1층 (석촌동)",209226.234643747,444793.67609675
2352,송파구,부킹노래바Q,룸살롱,서울특별시 송파구 잠실동 183-9,서울특별시 송파구 백제고분로7길 51 (잠실동),207417.9449,445410.8511
2353,송파구,코리아,카바레,"서울특별시 송파구 가락동 79-7 (지하1층12,13호)","서울특별시 송파구 송파대로28길 32, 지하1층 12,13호 (가락동)",210658.0516,443620.6121
2354,송파구,축제,단란주점,서울특별시 송파구 풍납동 222-118 ,서울특별시 송파구 풍성로 36 (풍납동),210217.4418383,448016.863664118
2355,송파구,바바,단란주점,서울특별시 송파구 방이동 159-16번지 지하1층 ,"서울특별시 송파구 가락로 271, 지하1층 (방이동)",210476.487885932,445567.721695085
2356,송파구,그린 7080 라이브,단란주점,서울특별시 송파구 거여동 129-73번지 지하1층 ,"서울특별시 송파구 마천로 254, 지하1층 (거여동)",212768.639964757,444059.087175587
2357,송파구,연예인 콘서트,단란주점,서울특별시 송파구 가락동 49-6 (지1층) ,"서울특별시 송파구 송이로 101 (가락동,(지1층))",210678.486133839,443915.26753206
2358,송파구,루나노래홀,단란주점,서울특별시 송파구 방이동 59-8 (지하1층) ,"서울특별시 송파구 올림픽로32길 19-7 (방이동,(지하1층))",209630.015895213,445829.069166992
2359,송파구,피아노,단란주점,서울특별시 송파구 오금동 42-12번지 지하1층 ,"서울특별시 송파구 마천로 68, 지하1층 (오금동)",211235.349711339,445052.2126942
2360,송파구,바나나,기타,서울특별시 송파구 가락동 79-4,"서울특별시 송파구 송파대로28길 20, 지하1층 114-1,2호 (가락동)",210562.9008,443555.8647
2361,송파구,더뉴윈,룸살롱,서울특별시 송파구 석촌동 1-7 로사나관광호텔,"서울특별시 송파구 삼학사로 98, 로사나관광호텔 지하2층 (석촌동)",208554.7996,444868.7954
2362,송파구,채널24,단란주점,서울특별시 송파구 송파동 96-6번지 ,서울특별시 송파구 송파대로 388 (송파동),209676.418724217,444469.52835088
2363,송파구,쉘부르,단란주점,서울특별시 송파구 석촌동 157 지상2층 201호,"서울특별시 송파구 송파대로49길 33, 지상2층 201호 (석촌동)",208874.622262085,444931.444359806
2364,송파구,대박노래주점,단란주점,서울특별시 송파구 오금동 129-20번지 ,서울특별시 송파구 마천로26길 8 (오금동),212198.440790028,444472.622688354
2365,송파구,캣츠 노래,단란주점,서울특별시 송파구 방이동 98-7 지하1층 ,"서울특별시 송파구 올림픽로32길 37, 지하1층 (방이동)",209700.633680789,445661.134105554
2366,송파구,썬 노래주점,단란주점,서울특별시 송파구 가락동 7-9번지 지하1층 ,"서울특별시 송파구 오금로36길 14, 지하1층 (가락동)",210979.886264987,444478.697172359
2367,송파구,골드1,룸살롱,서울특별시 송파구 가락동 98-7,"서울특별시 송파구 송파대로28길 13, 지하1층 101호 (가락동, 거북이빌딩)",210491.3219,443569.7632
2368,송파구,뮤직뱅크,단란주점,서울특별시 송파구 오금동 113-5번지 (지층) ,"서울특별시 송파구 마천로 209 (오금동,(지층))",212474.519911888,444377.695272019
2369,송파구,아리랑 노래주점,단란주점,서울특별시 송파구 방이동 69-4 유인빌딩 ,"서울특별시 송파구 올림픽로32길 32, 유인빌딩 지하1층 (방이동)",209622.160757872,445674.174704214
2370,송파구,라이브7070,단란주점,서울특별시 송파구 가락동 18-12번지 지하1층 ,"서울특별시 송파구 오금로36길 17, 지하1층 (가락동)",210982.015729414,444425.259517289
2371,송파구,아지트,단란주점,서울특별시 송파구 방이동 71-11 ,서울특별시 송파구 오금로15길 12 (방이동),209625.934604015,445609.257513562
2372,송파구,방가방가 노래주점,단란주점,서울특별시 송파구 가락동 19-6번지 ,서울특별시 송파구 오금로36길 26 (가락동),210909.651611943,444385.960146534
2373,송파구,공감라이브7080,단란주점,서울특별시 송파구 풍납동 400-8 (지하1층) ,"서울특별시 송파구 강동대로9길 16 (풍납동,(지하1층))",210244.364775207,447279.275167771
2374,송파구,디올,단란주점,서울특별시 송파구 송파동 47-5 ,서울특별시 송파구 백제고분로 421 (송파동),209726.573163583,445160.74771686
2375,송파구,아쿠아,단란주점,서울특별시 송파구 석촌동 180-5 지하1층 ,"서울특별시 송파구 백제고분로39길 28, 지하1층 (석촌동)",209121.270528619,444950.554748282
2376,송파구,오페라,단란주점,서울특별시 송파구 송파동 15-4 지하1층 ,"서울특별시 송파구 송파대로 456, 지하1층 (송파동)",209288.472788912,445003.567286128
2377,송파구,정 노래,단란주점,서울특별시 송파구 방이동 206-4 지하1층 ,"서울특별시 송파구 위례성대로18길 27-4, 지하1층 (방이동)",211004.531162127,445285.178131579
2378,송파구,폭스,룸살롱,서울특별시 송파구 가락동 79-4,"서울특별시 송파구 송파대로28길 20, 지하1층 106호 (가락동)",210562.9008,443555.8647
2379,송파구,궁,단란주점,서울특별시 송파구 방이동 206-3번지 지하1층 ,"서울특별시 송파구 위례성대로18길 27-6, 지하1층 (방이동)",211018.238647253,445277.983837963
2380,송파구,비틀즈,단란주점,서울특별시 송파구 가락동 18-7 ,서울특별시 송파구 송이로17길 61 (가락동),211030.335152118,444462.085839104
2381,송파구,오투 노래바,단란주점,서울특별시 송파구 송파동 49-11번지 ,서울특별시 송파구 백제고분로45길 8 (송파동),209717.782821853,445243.696664286
2382,송파구,카튼노래,단란주점,서울특별시 송파구 송파동 57-6 지하1층 ,"서울특별시 송파구 백제고분로45길 36, 지하1층 (송파동)",209466.987200884,445408.650956457
2383,송파구,노래하는 탑스타,단란주점,서울특별시 송파구 오금동 129번지 지하1층 ,"서울특별시 송파구 동남로 306, 지하1층 (오금동)",212155.069795284,444491.633005982
2384,송파구,준코뮤직타운 방이점,기타,서울특별시 송파구 방이동 37-2 지하 1층,"서울특별시 송파구 오금로11길 23 (방이동,지하 1층)",209630.5594,445882.7861
2385,송파구,스케치,단란주점,서울특별시 송파구 풍납동 399-1 지하1층 ,"서울특별시 송파구 올림픽로47길 19, 지하1층 (풍납동)",210246.507111088,447350.411760365
2386,송파구,여신,단란주점,서울특별시 송파구 오금동 120-6 ,서울특별시 송파구 마천로 173 (오금동),212199.682364025,444599.911564943
2387,송파구,에이스,단란주점,서울특별시 송파구 가락동 197-16번지 지하1층 ,"서울특별시 송파구 동남로18길 32, 지하1층 (가락동)",211720.866547938,443496.385593588
2388,송파구,울라라J,룸살롱,서울특별시 송파구 방이동 37-10 지하1층 ,"서울특별시 송파구 오금로11길 21-6, 지하1층 (방이동)",209623.1568,445904.4958
2389,송파구,코리아,단란주점,"서울특별시 송파구 송파동 135-0번지 ,18 ","서울특별시 송파구 백제고분로 426 (송파동,,18)",209800.896130879,445189.79376706
2390,송파구,she's(쉬즈),룸살롱,서울특별시 송파구 잠실동 178-5 지하1층 ,"서울특별시 송파구 백제고분로7길 15-5 (잠실동,지하1층)",207045.0101,445401.7598
2391,송파구,썸 노래,룸살롱,서울특별시 송파구 잠실동 177-4번지 지하1층 ,"서울특별시 송파구 올림픽로8길 12, 지하1층 (잠실동, 지하1층)",207004.8306,445374.5746
2392,송파구,거북이 유흥주점,룸살롱,서울특별시 송파구 가락동 98-7 (지하1층) ,"서울특별시 송파구 송파대로28길 13 (가락동,(지하1층))",210491.3219,443569.7632
2393,송파구,호호~뮤직타운,룸살롱,서울특별시 송파구 방이동 34-7 지하1층 ,"서울특별시 송파구 올림픽로32길 10-1, 지하1층 (방이동)",209559.952,445879.9555
2394,송파구,나비,룸살롱,서울특별시 송파구 방이동 37-7번지 지하1층 ,"서울특별시 송파구 오금로11길 23-9, 지하1층 (방이동)",209635.8351,445921.5644
2395,송파구,비엠 더블류,룸살롱,서울특별시 송파구 방이동 39-12번지 지상2층 ,"서울특별시 송파구 오금로11길 29-14, 지상2층 (방이동)",209689.0457,445965.4751
2396,송파구,럭셔리노래바,룸살롱,서울특별시 송파구 가락동 98-7 지하1층 106-1,"서울특별시 송파구 송파대로28길 13 (가락동, 지하1층 106-1호)",210491.3219,443569.7632
2397,송파구,포인트,룸살롱,서울특별시 송파구 방이동 24-1,서울특별시 송파구 오금로11길 7-12 (방이동),209454.477,445853.0595
2398,송파구,야구장,룸살롱,서울특별시 송파구 가락동 98-2 지하2층,"서울특별시 송파구 송파대로30길 8, 지하2층 (가락동)",210403.8253,443562.7531
2399,송파구,가야 노래클럽,룸살롱,서울특별시 송파구 방이동 36 지하1층,"서울특별시 송파구 올림픽로32길 3 (방이동,지하1층)",209563.3959,445948.7562
2400,송파구,노블레스,단란주점,서울특별시 송파구 방이동 24-8 금곡빌딩 2층 ,"서울특별시 송파구 올림픽로30길 6, 금곡빌딩 2층 (방이동)",209461.374758018,445891.715835952
2401,송파구,아더킹,간이주점,서울특별시 송파구 가락동 99-1 (지하1층),"서울특별시 송파구 송파대로28길 12 (가락동,(지하1층))",210491.6889,443508.2212
2402,송파구,잼잼,기타,서울특별시 송파구 방이동 36 지상 2층,"서울특별시 송파구 올림픽로32길 3 (방이동,지상 2층)",209563.3959,445948.7562
2403,송파구,컬러,룸살롱,서울특별시 송파구 가락동 99-1번지 지하1층 ,"서울특별시 송파구 송파대로28길 12, 지하1층 (가락동)",210491.6889,443508.2212
2404,송파구,SBS(에스비에스),단란주점,서울특별시 송파구 석촌동 1-3번지 지하1층 ,"서울특별시 송파구 석촌호수로 194, 지하1층 (석촌동)",208646.806570208,444896.936862592
2405,송파구,함백,카바레,서울특별시 송파구 잠실동 175-14 지하1층 ,"서울특별시 송파구 올림픽로 92, 지하1층 (잠실동)",207075.5568,445478.7524
2406,송파구,뉴욕,룸살롱,서울특별시 송파구 가락동 79-4,"서울특별시 송파구 송파대로28길 20, 지하1층 107,108,109,110호 (가락동)",210562.9008,443555.8647
2407,송파구,리버 노래주점,룸살롱,서울특별시 송파구 가락동 79-4 세화빌딩,"서울특별시 송파구 송파대로28길 20, 세화빌딩 2층 201A호 (가락동)",210562.9008,443555.8647
2408,송파구,벤츠노래,기타,서울특별시 송파구 가락동 98-7 지하1층 108호,서울특별시 송파구 송파대로28길 13 (가락동),210491.3219,443569.7632
2409,송파구,퇴근길,룸살롱,서울특별시 송파구 방이동 36-8번지 ,서울특별시 송파구 올림픽로32길 13 (방이동),209591.9101,445864.5249
2410,송파구,준코뮤직타운 신천1호점,룸살롱,서울특별시 송파구 잠실동 180-4번지 지하1층 ,"서울특별시 송파구 올림픽로12길 4-25, 지하1층 (잠실동)",207122.2002,445436.3451
2411,송파구,올레,단란주점,서울특별시 송파구 송파동 58-7번지 지하1층 ,"서울특별시 송파구 오금로 130, 지하1층 (송파동)",209586.469381649,445456.493539735
2412,송파구,관광월드컵스텐드바,스텐드바,서울특별시 송파구 방이동 46-3번지 ,서울특별시 송파구 오금로11길 47 (방이동),209868.0808,445956.5372
2413,송파구,스토리,비어(바)살롱,서울특별시 송파구 방이동 24 지하1층 ,"서울특별시 송파구 올림픽로30길 6-5, 지하1층 (방이동)",209443.5013,445885.9386
2414,송파구,티파니,룸살롱,서울특별시 송파구 풍납동 481-1번지 ,서울특별시 송파구 올림픽로 607 (풍납동),210729.4596,448202.4318
2415,송파구,스크린 술마시는 노래,단란주점,서울특별시 송파구 방이동 67-10번지 ,서울특별시 송파구 오금로15길 7 (방이동),209580.172006225,445580.412817416
2416,송파구,골드2,룸살롱,서울특별시 송파구 가락동 98-7,"서울특별시 송파구 송파대로28길 13, 지하1층 103호 (가락동, 거북이빌딩)",210491.3219,443569.7632
2417,송파구,킹 노래주점,단란주점,서울특별시 송파구 방이동 62-14번지 지하1층 ,"서울특별시 송파구 올림픽로32길 22-17, 지하1층 (방이동)",209536.534565261,445714.236374777
2418,송파구,오아시스 라이브,단란주점,서울특별시 송파구 가락동 160-7번지 지하1층 ,"서울특별시 송파구 중대로 220, 지하1층 (가락동)",211232.555007096,444337.782106515
2419,송파구,몽키 뮤직타운 방이점,카바레,서울특별시 송파구 방이동 28-7 지하1층,"서울특별시 송파구 오금로11길 11, 지하1층 (방이동)",209509.2559,445829.0782
2420,송파구,JJ(제이제이),단란주점,서울특별시 송파구 삼전동 132-13 지하1층 ,"서울특별시 송파구 삼학사로 73, 지하1층 (삼전동)",208491.773722205,444625.872508438
2421,송파구,꿀단지,기타,서울특별시 송파구 가락동 99-1,"서울특별시 송파구 송파대로28길 12, 지하1층 11호(일부),12호 (가락동)",210491.6889,443508.2212
2422,송파구,7080학창시절,단란주점,서울특별시 송파구 거여동 21-9번지 ,서울특별시 송파구 오금로59길 3 (거여동),212644.047533846,443517.483887937
2423,송파구,헤라,고고(디스코)클럽,서울특별시 송파구 잠실동 183-1번지 지하1층 ,"서울특별시 송파구 백제고분로7길 39, 지하1층 (잠실동)",207300.0286,445429.4599
2424,송파구,렌탈노래주점,단란주점,서울특별시 송파구 방이동 63-7번지 지하1층 ,"서울특별시 송파구 올림픽로32길 18-17, 지하1층 (방이동)",209517.98473892,445754.011691538
2425,송파구,베스트 팡팡팡,단란주점,서울특별시 송파구 석촌동 7-4번지 지하1층 ,"서울특별시 송파구 백제고분로33길 15, 지하1층 (석촌동)",208650.917507017,444667.873244357
2426,송파구,벤츠,룸살롱,서울특별시 송파구 가락동 98-7 거북이빌딩 지하1층 107호,"서울특별시 송파구 송파대로28길 13, 거북이빌딩 지하1층 107호 (가락동)",210491.3219,443569.7632
2427,송파구,뉴타운,단란주점,서울특별시 송파구 석촌동 286-9번지 (지하1층) ,"서울특별시 송파구 백제고분로 358 (석촌동,(지하1층))",209314.557297008,444678.005440215
2428,송파구,다람쥐,단란주점,서울특별시 송파구 방이동 149-20 지하1층 ,"서울특별시 송파구 백제고분로48길 3, 지하1층 (방이동)",209987.831311221,445521.28452478
2429,송파구,오케이(OK),단란주점,서울특별시 송파구 가락동 19-10번지 지하1층 ,"서울특별시 송파구 오금로36길 30, 지하1층 (가락동)",210877.151318857,444342.619430752
2430,송파구,띵까띵까,단란주점,서울특별시 송파구 삼전동 8-15번지 (지하1층) ,"서울특별시 송파구 백제고분로21길 5 (삼전동,(지하1층))",207859.288179264,444703.187004976
2431,송파구,야화,단란주점,서울특별시 송파구 잠실동 314-4 지하1층 ,"서울특별시 송파구 백제고분로14길 3, 지하1층 (잠실동)",207299.888726391,444785.013834831
2432,송파구,뉴코뮤직타운 가락점,룸살롱,서울특별시 송파구 가락동 99-2 가락훼미리오피스텔2차 지하2층,"서울특별시 송파구 송파대로28길 6, 지하2층 (가락동, 가락훼미리오피스텔2차)",210456.9321,443484.5956
2433,송파구,사랑,단란주점,서울특별시 송파구 방이동 65번지 지하1층 ,"서울특별시 송파구 오금로 91, 지하1층 (방이동)",209441.609512221,445760.887832739
2434,송파구,대벌,단란주점,서울특별시 송파구 가락동 35-8번지 지하1층 ,"서울특별시 송파구 양재대로66길 40, 지하1층 (가락동)",210999.730443427,444188.940397319
2435,송파구,체리7080,단란주점,서울특별시 송파구 풍납동 481-1번지 지하1층 ,"서울특별시 송파구 올림픽로 607, 지하1층 (풍납동)",210729.459633931,448202.431833539
2436,송파구,추억속으로,단란주점,서울특별시 송파구 삼전동 101-10번지 ,서울특별시 송파구 백제고분로 243 (삼전동),208216.655492222,444536.271851596
2437,송파구,가온7080,단란주점,서울특별시 송파구 방이동 24-7 동산빌딩 지하1층 ,"서울특별시 송파구 올림픽로30길 10, 동산빌딩 지하1층 (방이동)",209476.597332706,445847.014585094
2438,송파구,시민맥주 노래타운,단란주점,서울특별시 송파구 방이동 37-2 (2층) ,"서울특별시 송파구 오금로11길 23 (방이동,(2층))",209630.559399332,445882.78614088
2439,송파구,에페,단란주점,서울특별시 송파구 가락동 80 성원상떼빌 지하1층 09호,"서울특별시 송파구 송파대로28길 27, 지하1층 09호 (가락동, 성원상떼빌)",210580.683290918,443657.71204579
2440,송파구,낙원,단란주점,"서울특별시 송파구 가락동 77-7 지상2층 201, 202호 ","서울특별시 송파구 송파대로28길 35, 2층 201,202호 (가락동)",210669.40746034,443691.603121899
2441,송파구,앵커3노래주점,단란주점,서울특별시 송파구 석촌동 295-7번지 ,서울특별시 송파구 가락로 121 (석촌동),209602.816971824,444415.049076647
2442,송파구,Ace뮤직타운,기타,서울특별시 송파구 방이동 34-9 B1호,서울특별시 송파구 올림픽로32길 14 (방이동),209568.2889,445854.4281
2443,송파구,낭만 라이브,단란주점,서울특별시 송파구 가락동 48-12 ,서울특별시 송파구 송이로 87 (가락동),210612.044989538,444025.05562334
2444,송파구,다래,단란주점,서울특별시 송파구 마천동 162-8번지 ,서울특별시 송파구 성내천로 228 (마천동),213430.04607366,444133.479110631
2445,송파구,오페라,단란주점,서울특별시 송파구 석촌동 276-6번지 ,서울특별시 송파구 가락로 108 (석촌동),209487.64486878,444335.759258757
2446,송파구,자유인,단란주점,서울특별시 송파구 가락동 77-7번지 302호 ,"서울특별시 송파구 송파대로28길 35 (가락동,   302호)",210669.40746034,443691.603121899
2447,송파구,폭스,단란주점,서울특별시 송파구 가락동 77-7 2층 204호 ,"서울특별시 송파구 송파대로28길 35 (가락동,   2층 204호)",210669.40746034,443691.603121899
2448,송파구,뉴코뮤직타운 신천점,단란주점,서울특별시 송파구 잠실동 180-6 ,서울특별시 송파구 올림픽로12길 4-23 (잠실동),207144.868417245,445435.495757721
2449,송파구,홍진,단란주점,서울특별시 송파구 오금동 134-0번지 ,서울특별시 송파구 마천로 206 (오금동),212431.387866129,444362.693740577
2450,송파구,짱투,단란주점,서울특별시 송파구 가락동 19-7 지하1층 ,"서울특별시 송파구 오금로36길 26-1, 지하1층 (가락동)",210902.414870475,444376.397235876
2451,송파구,Q 라이브,단란주점,서울특별시 송파구 방이동 206-7번지 지하1층 ,"서울특별시 송파구 위례성대로18길 31-5, 지하1층 (방이동)",211002.416533428,445270.089144842
2452,송파구,골든벨,단란주점,서울특별시 송파구 석촌동 178-0 ,서울특별시 송파구 백제고분로39길 22 (석촌동),209155.407409363,444895.30861134
2453,송파구,Melon(멜론)노래주점,단란주점,서울특별시 송파구 잠실동 182-6번지 지하1층 ,"서울특별시 송파구 백제고분로7길 29 (잠실동,지하1층)",207194.481943092,445413.459993487
2454,송파구,올레,단란주점,서울특별시 송파구 방이동 111-15 지하1층 ,"서울특별시 송파구 오금로19길 13, 지하1층 (방이동)",209991.397550963,445435.041229202
2455,송파구,가수의집,단란주점,서울특별시 송파구 송파동 48-16 ,"서울특별시 송파구 오금로 148, 지하1층 B02호 (송파동)",209756.217053563,445369.698486484
2456,송파구,두바이,단란주점,"서울특별시 송파구 가락동 79-7 (지층7,8,14,15) ","서울특별시 송파구 송파대로28길 32 (가락동,(지층7,8,14,15))",210658.051559152,443620.612078283
2457,송파구,지프,단란주점,서울특별시 송파구 석촌동 5-8 지하1층 ,"서울특별시 송파구 백제고분로33길 25, 지하1층 (석촌동)",208648.850084121,444767.440404014
2458,송파구,몽키노래타운,단란주점,서울특별시 송파구 잠실동 181-2 지하1층 ,"서울특별시 송파구 올림픽로 98, 지하1층 (잠실동)",207135.25,445476.02
2459,송파구,샾,단란주점,서울특별시 송파구 삼전동 111-7 지하1층 ,"서울특별시 송파구 백제고분로31길 41, 지하1층 (삼전동)",208395.278411565,444915.344435517
2460,송파구,메들리 7080,단란주점,서울특별시 송파구 오금동 79-0번지 ,서울특별시 송파구 마천로15길 3 (오금동),211836.259474983,444782.576701938
2461,송파구,친구야 놀자,단란주점,서울특별시 송파구 삼전동 7-1번지 지하1층 ,"서울특별시 송파구 삼전로 74, 지하1층 (삼전동)",207803.033510371,444770.634495329
2462,송파구,보스(BOSS),단란주점,서울특별시 송파구 방이동 39-12 지상1층 ,"서울특별시 송파구 오금로11길 29-14, 지상1층 (방이동)",209689.045731883,445965.47506444
2463,송파구,리얼 LIVE,단란주점,서울특별시 송파구 석촌동 2-1 지하1층 ,"서울특별시 송파구 송파대로49길 65, 지하1층 (석촌동)",208564.1692188,444841.577521089
2464,송파구,비틀즈,단란주점,서울특별시 송파구 삼전동 102-9 ,서울특별시 송파구 백제고분로27길 6 (삼전동),208140.482718218,444603.680524469
2465,송파구,예스(YES)노래,단란주점,서울특별시 송파구 가락동 80 성원상떼빌 102동 205호 ,"서울특별시 송파구 송파대로28길 27 (가락동, 성원상떼빌 102동 205호)",210580.683290918,443657.71204579
2466,송파구,헤븐,룸살롱,서울특별시 송파구 방이동 24-8 지하1층,"서울특별시 송파구 올림픽로30길 6, 지하1층 (방이동)",209461.3748,445891.7158
2467,송파구,블랙홀,단란주점,서울특별시 송파구 방이동 223-8 ,서울특별시 송파구 오금로31길 5 (방이동),210657.460051171,444946.65292357
2468,송파구,쉘브르,단란주점,서울특별시 송파구 송파동 133-7 지하1층 ,"서울특별시 송파구 백제고분로46길 8, 지하1층 (송파동)",209830.636972501,445137.04666265
2469,송파구,올림픽,단란주점,서울특별시 송파구 방이동 58-22 지층 ,"서울특별시 송파구 올림픽로34길 16 (방이동, 지층)",209736.618929427,445879.749277414
2470,송파구,아이티,단란주점,서울특별시 송파구 가락동 78번지 IT벤처타워 지하1층 105호 ,"서울특별시 송파구 중대로 135 (가락동,IT벤처타워 지하1층 105호)",210758.119119654,443662.956402309
2471,송파구,바비싱,단란주점,서울특별시 송파구 삼전동 119-22번지 지하1층 ,"서울특별시 송파구 백제고분로31길 5, 지하1층 (삼전동)",208346.369905314,444548.866601603
2472,송파구,세바퀴,단란주점,서울특별시 송파구 방이동 109-0 지하1층 ,"서울특별시 송파구 오금로15길 2, 지하1층 (방이동)",209585.872292193,445535.044713465
2473,송파구,블루,단란주점,서울특별시 송파구 석촌동 56-16번지 지하1층 ,"서울특별시 송파구 석촌호수로18길 18, 지하1층 (석촌동)",208884.948565192,444797.757441225
2474,송파구,고래고래,단란주점,서울특별시 송파구 송파동 47-3번지 지하1층 ,"서울특별시 송파구 백제고분로 423, 지하1층 (송파동)",209731.088789474,445196.663465348
2475,송파구,GC라이브,단란주점,서울특별시 송파구 가락동 167-7번지 ,서울특별시 송파구 오금로44가길 4 (가락동),211925.994827579,443893.389745283
2476,송파구,보스,단란주점,서울특별시 송파구 거여동 133-19번지 ,서울특별시 송파구 거마로 49 (거여동),212834.105625711,443935.347471178
2477,송파구,막내노래포차,단란주점,서울특별시 송파구 마천동 190-40번지 ,서울특별시 송파구 마천로51길 32-1 (마천동),213470.599530867,443860.688044412
2478,송파구,카네기,단란주점,서울특별시 송파구 석촌동 251-4번지 ,서울특별시 송파구 가락로 69 (석촌동),209110.621910902,444219.84748826
2479,송파구,나비,단란주점,서울특별시 송파구 석촌동 276-7번지 ,서울특별시 송파구 가락로 110 (석촌동),209501.152863225,444340.701119379
2480,송파구,에코라이브7090,단란주점,서울특별시 송파구 석촌동 4-6 지하1층 ,"서울특별시 송파구 백제고분로33길 29, 지하1층 (석촌동)",208648.455895094,444791.3512776
2481,송파구,레이크,단란주점,서울특별시 송파구 석촌동 52-1번지 ,서울특별시 송파구 석촌호수로18길 6 (석촌동),208842.992490326,444914.662553455
2482,송파구,엔담,단란주점,서울특별시 송파구 가락동 50번지 지하1층 ,"서울특별시 송파구 오금로36길 69, 지하1층 (가락동)",210660.883505395,444014.917137326
2483,송파구,아방궁,단란주점,서울특별시 송파구 가락동 99-2번지 지하3층 ,"서울특별시 송파구 송파대로28길 6, 지하3층 (가락동)",210456.932121326,443484.595603431
2484,송파구,조은,단란주점,서울특별시 송파구 방이동 71-13 지하1층 ,"서울특별시 송파구 오금로15길 6, 지하1층 (방이동)",209603.148534104,445563.085607171
2485,송파구,쩐,룸살롱,서울특별시 송파구 가락동 99-2 지상2층,"서울특별시 송파구 송파대로28길 6, 지상2층 (가락동)",210456.9321,443484.5956
2486,송파구,스위트노래,단란주점,서울특별시 송파구 가락동 77-7번지 ,"서울특별시 송파구 송파대로28길 35, 지상3층 (가락동)",210669.40746034,443691.603121899
2487,송파구,준,단란주점,서울특별시 송파구 송파동 18-18 (지1층) ,"서울특별시 송파구 백제고분로41길 7 (송파동,(지1층))",209496.481258033,444957.642322181
2488,송파구,준단란주점,단란주점,서울특별시 송파구 삼전동 131-2번지 ,서울특별시 송파구 삼학사로 91 (삼전동),208503.191877656,444807.627941716
2489,송파구,호수 노래방,단란주점,서울특별시 송파구 석촌동 23-4 ,서울특별시 송파구 송파대로49길 49 (석촌동),208714.141177792,444861.667378915
2490,송파구,다섯시 노래방,단란주점,서울특별시 송파구 방이동 224-11 지하1층 ,"서울특별시 송파구 오금로31길 10 (방이동,지하1층)",210695.496690997,444960.229284673
2491,송파구,좋은날,단란주점,,"서울특별시 송파구 오금로11길 27 (방이동, 지하1층)",209668.738418531,445897.913155571
